------ZERO LAYER RESULTS-------
PREDICTED: 17.111130305081325, ACTUAL: 25.0
PREDICTED: 10.58049579816532, ACTUAL: 11.0
PREDICTED: 8.817684789768537, ACTUAL: 11.0
PREDICTED: 11.952744697766375, ACTUAL: 11.0
PREDICTED: 9.791343766232597, ACTUAL: 11.0
PREDICTED: 13.141626931327338, ACTUAL: 11.0
PREDICTED: 8.499590338787831, ACTUAL: 11.0
PREDICTED: 12.413017168997156, ACTUAL: 11.0
PREDICTED: 8.864383888998267, ACTUAL: 11.0
PREDICTED: 9.711723938032309, ACTUAL: 11.0
PREDICTED: 8.513019011830991, ACTUAL: 11.0
PREDICTED: 10.63123445182249, ACTUAL: 11.0
PREDICTED: 10.835869074029166, ACTUAL: 11.0
PREDICTED: 9.290024998484409, ACTUAL: 11.0
PREDICTED: 11.260106645203958, ACTUAL: 11.0
PREDICTED: 11.574054659556744, ACTUAL: 11.0
PREDICTED: 9.55529802895072, ACTUAL: 11.0
PREDICTED: 13.400997297554348, ACTUAL: 11.0
PREDICTED: 12.100301798299341, ACTUAL: 11.0
PREDICTED: 11.276533015584839, ACTUAL: 10.0
PREDICTED: 9.82287513436458, ACTUAL: 10.0
PREDICTED: 11.420922368645211, ACTUAL: 10.0
PREDICTED: 10.245952311362561, ACTUAL: 10.0
PREDICTED: 8.80292577502955, ACTUAL: 10.0
PREDICTED: 7.854783991514346, ACTUAL: 10.0
PREDICTED: 10.955447808422196, ACTUAL: 10.0
PREDICTED: 17.355936973180484, ACTUAL: 10.0
PREDICTED: 9.440613337773968, ACTUAL: 10.0
PREDICTED: 9.58300669588916, ACTUAL: 10.0
PREDICTED: 10.340296721745382, ACTUAL: 10.0
PREDICTED: 9.95626617954507, ACTUAL: 10.0
PREDICTED: 11.444793354097097, ACTUAL: 10.0
PREDICTED: 10.606547768072483, ACTUAL: 10.0
PREDICTED: 13.03454977915438, ACTUAL: 10.0
PREDICTED: 9.683195630908894, ACTUAL: 10.0
PREDICTED: 9.799278794223435, ACTUAL: 10.0
PREDICTED: 8.957803105047306, ACTUAL: 10.0
PREDICTED: 11.019810989769486, ACTUAL: 10.0
PREDICTED: 9.566966540634507, ACTUAL: 10.0
PREDICTED: 8.941895991630622, ACTUAL: 10.0
PREDICTED: 10.335976107773451, ACTUAL: 10.0
PREDICTED: 10.000825503153912, ACTUAL: 10.0
PREDICTED: 10.38080190667885, ACTUAL: 10.0
PREDICTED: 13.695898405438633, ACTUAL: 10.0
PREDICTED: 8.644532565007102, ACTUAL: 10.0
PREDICTED: 7.840264470726991, ACTUAL: 10.0
PREDICTED: 12.83334545052099, ACTUAL: 10.0
PREDICTED: 11.616300970081227, ACTUAL: 10.0
PREDICTED: 10.11843733321179, ACTUAL: 10.0
PREDICTED: 8.498960444602384, ACTUAL: 10.0
PREDICTED: 9.194671083786755, ACTUAL: 10.0
PREDICTED: 9.640987333584032, ACTUAL: 10.0
PREDICTED: 11.30605394276221, ACTUAL: 10.0
PREDICTED: 9.981881630501292, ACTUAL: 10.0
PREDICTED: 9.699217159883965, ACTUAL: 10.0
PREDICTED: 11.513824302933951, ACTUAL: 10.0
PREDICTED: 9.693510022366052, ACTUAL: 10.0
PREDICTED: 9.458836526247094, ACTUAL: 10.0
PREDICTED: 7.679736320313211, ACTUAL: 10.0
PREDICTED: 9.180255595676666, ACTUAL: 10.0
PREDICTED: 9.80700990729257, ACTUAL: 10.0
PREDICTED: 8.11865565675317, ACTUAL: 10.0
PREDICTED: 10.241463287649012, ACTUAL: 10.0
PREDICTED: 9.579848621146535, ACTUAL: 10.0
PREDICTED: 13.535150255754065, ACTUAL: 10.0
PREDICTED: 12.061536311984929, ACTUAL: 10.0
PREDICTED: 8.254183444093512, ACTUAL: 10.0
PREDICTED: 8.459263769150187, ACTUAL: 10.0
PREDICTED: 7.564889241625693, ACTUAL: 10.0
PREDICTED: 9.644843182892213, ACTUAL: 10.0
PREDICTED: 9.080904979656932, ACTUAL: 10.0
PREDICTED: 10.474140795002267, ACTUAL: 10.0
PREDICTED: 10.42016974660699, ACTUAL: 10.0
PREDICTED: 9.946161389526374, ACTUAL: 10.0
PREDICTED: 14.211125238702085, ACTUAL: 10.0
PREDICTED: 10.858123610686798, ACTUAL: 10.0
PREDICTED: 8.632908123723322, ACTUAL: 10.0
PREDICTED: 11.202579948301018, ACTUAL: 10.0
PREDICTED: 12.95111318030194, ACTUAL: 10.0
PREDICTED: 9.569279120075427, ACTUAL: 10.0
PREDICTED: 9.419560384729953, ACTUAL: 10.0
PREDICTED: 9.503286452654264, ACTUAL: 10.0
PREDICTED: 8.057375191276254, ACTUAL: 10.0
PREDICTED: 9.533393936362515, ACTUAL: 10.0
PREDICTED: 8.33915566465354, ACTUAL: 10.0
PREDICTED: 10.573064517937212, ACTUAL: 10.0
PREDICTED: 10.2506541806881, ACTUAL: 10.0
PREDICTED: 10.549199496715918, ACTUAL: 10.0
PREDICTED: 9.382313528134171, ACTUAL: 10.0
PREDICTED: 9.535447990492436, ACTUAL: 10.0
PREDICTED: 8.708022707423758, ACTUAL: 10.0
PREDICTED: 8.686461957613126, ACTUAL: 10.0
PREDICTED: 8.58815139884561, ACTUAL: 10.0
PREDICTED: 8.238480888710388, ACTUAL: 10.0
PREDICTED: 11.32570037087239, ACTUAL: 10.0
PREDICTED: 9.884124766797063, ACTUAL: 10.0
PREDICTED: 13.940561135873915, ACTUAL: 10.0
PREDICTED: 10.042927124904129, ACTUAL: 10.0
PREDICTED: 11.127371686966727, ACTUAL: 10.0
PREDICTED: 9.66252852222949, ACTUAL: 10.0
PREDICTED: 10.213256308424526, ACTUAL: 10.0
PREDICTED: 11.281052725383596, ACTUAL: 10.0
PREDICTED: 9.293515924239836, ACTUAL: 10.0
PREDICTED: 7.967389785254155, ACTUAL: 10.0
PREDICTED: 9.043206827397098, ACTUAL: 10.0
PREDICTED: 8.726820284211911, ACTUAL: 10.0
PREDICTED: 10.21035943457461, ACTUAL: 10.0
PREDICTED: 9.768671361032913, ACTUAL: 10.0
PREDICTED: 9.134803536205524, ACTUAL: 10.0
PREDICTED: 10.987802599488234, ACTUAL: 10.0
PREDICTED: 13.252254998242055, ACTUAL: 10.0
PREDICTED: 10.5306847869196, ACTUAL: 10.0
PREDICTED: 10.749288361972944, ACTUAL: 10.0
PREDICTED: 10.824494479930308, ACTUAL: 10.0
PREDICTED: 11.61227399350794, ACTUAL: 10.0
PREDICTED: 11.674328747477723, ACTUAL: 10.0
PREDICTED: 9.180384374862752, ACTUAL: 10.0
PREDICTED: 11.250395842331324, ACTUAL: 10.0
PREDICTED: 8.613080646204676, ACTUAL: 10.0
PREDICTED: 8.678905506473267, ACTUAL: 10.0
PREDICTED: 9.54852335536886, ACTUAL: 10.0
PREDICTED: 8.99337844774077, ACTUAL: 10.0
PREDICTED: 9.101458778717728, ACTUAL: 10.0
PREDICTED: 9.95652121122509, ACTUAL: 10.0
PREDICTED: 9.315205387663244, ACTUAL: 10.0
PREDICTED: 9.574057230416923, ACTUAL: 10.0
PREDICTED: 13.734226878592084, ACTUAL: 10.0
PREDICTED: 12.392476346778917, ACTUAL: 10.0
PREDICTED: 9.377369678468057, ACTUAL: 10.0
PREDICTED: 11.21613630482246, ACTUAL: 10.0
PREDICTED: 7.438451364286575, ACTUAL: 10.0
PREDICTED: 8.701287078636767, ACTUAL: 10.0
PREDICTED: 12.72043332562239, ACTUAL: 10.0
PREDICTED: 7.978579077310654, ACTUAL: 9.0
PREDICTED: 11.098228498787835, ACTUAL: 9.0
PREDICTED: 11.217371269838099, ACTUAL: 9.0
PREDICTED: 9.492795012076732, ACTUAL: 9.0
PREDICTED: 9.55475668382807, ACTUAL: 9.0
PREDICTED: 10.035049399230726, ACTUAL: 9.0
PREDICTED: 11.427718137692459, ACTUAL: 9.0
PREDICTED: 5.1693691397407875, ACTUAL: 9.0
PREDICTED: 9.273264182874513, ACTUAL: 9.0
PREDICTED: 9.45055953327695, ACTUAL: 9.0
PREDICTED: 9.016009351575192, ACTUAL: 9.0
PREDICTED: 8.113126075845052, ACTUAL: 9.0
PREDICTED: 9.258030837858088, ACTUAL: 9.0
PREDICTED: 9.474391533550985, ACTUAL: 9.0
PREDICTED: 7.084276990469947, ACTUAL: 9.0
PREDICTED: 10.845493560110775, ACTUAL: 9.0
PREDICTED: 8.972790231184081, ACTUAL: 9.0
PREDICTED: 7.956075687464394, ACTUAL: 9.0
PREDICTED: 9.779754671071384, ACTUAL: 9.0
PREDICTED: 9.397668525131209, ACTUAL: 9.0
PREDICTED: 9.399648196903701, ACTUAL: 9.0
PREDICTED: 8.553178946779608, ACTUAL: 9.0
PREDICTED: 7.4662165447846895, ACTUAL: 9.0
PREDICTED: 8.488107913974936, ACTUAL: 9.0
PREDICTED: 9.520224564590233, ACTUAL: 9.0
PREDICTED: 8.02029047037877, ACTUAL: 9.0
PREDICTED: 8.170461643082096, ACTUAL: 9.0
PREDICTED: 8.902702384203096, ACTUAL: 9.0
PREDICTED: 10.0808278652298, ACTUAL: 9.0
PREDICTED: 8.334105519107235, ACTUAL: 9.0
PREDICTED: 11.02082870953154, ACTUAL: 9.0
PREDICTED: 8.84968453786974, ACTUAL: 9.0
PREDICTED: 10.424398585934997, ACTUAL: 9.0
PREDICTED: 9.455328300140295, ACTUAL: 9.0
PREDICTED: 9.536799011186705, ACTUAL: 9.0
PREDICTED: 7.954612147187635, ACTUAL: 9.0
PREDICTED: 10.815484486951647, ACTUAL: 9.0
PREDICTED: 9.295489583060833, ACTUAL: 9.0
PREDICTED: 9.196679380556583, ACTUAL: 9.0
PREDICTED: 8.183842378776834, ACTUAL: 9.0
PREDICTED: 10.190078436925994, ACTUAL: 9.0
PREDICTED: 7.733246273212563, ACTUAL: 9.0
PREDICTED: 10.517145009457586, ACTUAL: 9.0
PREDICTED: 8.843312582815457, ACTUAL: 9.0
PREDICTED: 8.618164170543828, ACTUAL: 9.0
PREDICTED: 9.6310128317557, ACTUAL: 9.0
PREDICTED: 9.643681486620249, ACTUAL: 9.0
PREDICTED: 8.401060626213406, ACTUAL: 9.0
PREDICTED: 8.483420260769282, ACTUAL: 9.0
PREDICTED: 8.324884677153435, ACTUAL: 9.0
PREDICTED: 9.378102347104216, ACTUAL: 9.0
PREDICTED: 9.839956242392219, ACTUAL: 9.0
PREDICTED: 11.033201834533823, ACTUAL: 9.0
PREDICTED: 8.610184856612783, ACTUAL: 9.0
PREDICTED: 9.697432476685591, ACTUAL: 9.0
PREDICTED: 7.750998208200836, ACTUAL: 9.0
PREDICTED: 7.908587427961277, ACTUAL: 9.0
PREDICTED: 8.89288969580972, ACTUAL: 9.0
PREDICTED: 13.040820014629418, ACTUAL: 9.0
PREDICTED: 9.647906202971075, ACTUAL: 9.0
PREDICTED: 9.485847213014539, ACTUAL: 9.0
PREDICTED: 9.608555758126975, ACTUAL: 9.0
PREDICTED: 7.923053474245149, ACTUAL: 9.0
PREDICTED: 9.312763408627635, ACTUAL: 9.0
PREDICTED: 8.291068502505738, ACTUAL: 9.0
PREDICTED: 9.932365015669069, ACTUAL: 9.0
PREDICTED: 10.860227946456153, ACTUAL: 9.0
PREDICTED: 11.869307233284683, ACTUAL: 9.0
PREDICTED: 9.81321416088821, ACTUAL: 9.0
PREDICTED: 8.964865589448063, ACTUAL: 9.0
PREDICTED: 8.745178481274587, ACTUAL: 9.0
PREDICTED: 7.9744864031515625, ACTUAL: 9.0
PREDICTED: 9.723826483151147, ACTUAL: 9.0
PREDICTED: 9.363377548797741, ACTUAL: 9.0
PREDICTED: 9.619236147726797, ACTUAL: 9.0
PREDICTED: 11.66710614524257, ACTUAL: 9.0
PREDICTED: 10.001028980156569, ACTUAL: 9.0
PREDICTED: 10.886418630994951, ACTUAL: 9.0
PREDICTED: 10.02476690724563, ACTUAL: 9.0
PREDICTED: 10.283281001519196, ACTUAL: 9.0
PREDICTED: 8.800571069889866, ACTUAL: 9.0
PREDICTED: 10.368283209352047, ACTUAL: 9.0
PREDICTED: 8.689704311856044, ACTUAL: 9.0
PREDICTED: 9.962414993637953, ACTUAL: 9.0
PREDICTED: 9.587247241217995, ACTUAL: 9.0
PREDICTED: 7.693106350131547, ACTUAL: 9.0
PREDICTED: 6.576510444997773, ACTUAL: 9.0
PREDICTED: 10.931881262749592, ACTUAL: 9.0
PREDICTED: 11.118099543351644, ACTUAL: 9.0
PREDICTED: 10.489208792117324, ACTUAL: 9.0
PREDICTED: 9.244457662356655, ACTUAL: 9.0
PREDICTED: 8.507809974891, ACTUAL: 9.0
PREDICTED: 7.929943074316579, ACTUAL: 9.0
PREDICTED: 8.661580514637912, ACTUAL: 9.0
PREDICTED: 9.906696470614207, ACTUAL: 9.0
PREDICTED: 6.390778790804504, ACTUAL: 9.0
PREDICTED: 11.226424909256515, ACTUAL: 9.0
PREDICTED: 9.659785049812179, ACTUAL: 9.0
PREDICTED: 9.752087247259777, ACTUAL: 9.0
PREDICTED: 8.784256517185103, ACTUAL: 9.0
PREDICTED: 8.873815052880444, ACTUAL: 9.0
PREDICTED: 8.069909298605298, ACTUAL: 9.0
PREDICTED: 7.638300261901404, ACTUAL: 9.0
PREDICTED: 11.033382376415608, ACTUAL: 9.0
PREDICTED: 9.227547689671356, ACTUAL: 9.0
PREDICTED: 10.104963075344546, ACTUAL: 9.0
PREDICTED: 11.513629231184137, ACTUAL: 9.0
PREDICTED: 10.199469192863745, ACTUAL: 9.0
PREDICTED: 8.684438988226923, ACTUAL: 9.0
PREDICTED: 8.772706345494111, ACTUAL: 9.0
PREDICTED: 8.900707835606712, ACTUAL: 9.0
PREDICTED: 10.52684725733313, ACTUAL: 9.0
PREDICTED: 7.943025945284729, ACTUAL: 9.0
PREDICTED: 6.752130546692822, ACTUAL: 9.0
PREDICTED: 10.35389381284471, ACTUAL: 9.0
PREDICTED: 10.5747594087045, ACTUAL: 9.0
PREDICTED: 13.287100012310427, ACTUAL: 9.0
PREDICTED: 11.072020752908188, ACTUAL: 9.0
PREDICTED: 10.5637979108985, ACTUAL: 9.0
PREDICTED: 11.67661176135335, ACTUAL: 9.0
PREDICTED: 9.436208934762305, ACTUAL: 9.0
PREDICTED: 8.767864583892038, ACTUAL: 9.0
PREDICTED: 13.581795614974702, ACTUAL: 9.0
PREDICTED: 8.09769151923777, ACTUAL: 9.0
PREDICTED: 8.588022066335563, ACTUAL: 8.0
PREDICTED: 9.491968614724893, ACTUAL: 8.0
PREDICTED: 8.364510582518802, ACTUAL: 8.0
PREDICTED: 8.460152411180344, ACTUAL: 8.0
PREDICTED: 8.055976880290569, ACTUAL: 8.0
PREDICTED: 7.051302058754298, ACTUAL: 8.0
PREDICTED: 7.793156418642891, ACTUAL: 8.0
PREDICTED: 7.595879392217492, ACTUAL: 8.0
PREDICTED: 9.004615994447324, ACTUAL: 8.0
PREDICTED: 6.684457117416576, ACTUAL: 8.0
PREDICTED: 9.64852274165455, ACTUAL: 8.0
PREDICTED: 7.683321660465967, ACTUAL: 8.0
PREDICTED: 9.215776743922204, ACTUAL: 8.0
PREDICTED: 6.968546054437875, ACTUAL: 8.0
PREDICTED: 7.608270871423665, ACTUAL: 8.0
PREDICTED: 8.735203662692697, ACTUAL: 8.0
PREDICTED: 7.4165730271094645, ACTUAL: 8.0
PREDICTED: 8.181422877095418, ACTUAL: 8.0
PREDICTED: 8.695857280257956, ACTUAL: 8.0
PREDICTED: 9.382202804501203, ACTUAL: 8.0
PREDICTED: 8.601079432564461, ACTUAL: 8.0
PREDICTED: 7.531363752285, ACTUAL: 8.0
PREDICTED: 9.539961113828628, ACTUAL: 8.0
PREDICTED: 6.6010604710516105, ACTUAL: 8.0
PREDICTED: 13.506958905990196, ACTUAL: 8.0
PREDICTED: 9.004356334558492, ACTUAL: 8.0
PREDICTED: 10.475888804306948, ACTUAL: 8.0
PREDICTED: 7.95083100740391, ACTUAL: 8.0
PREDICTED: 8.338170204405213, ACTUAL: 8.0
PREDICTED: 10.95400733958708, ACTUAL: 8.0
PREDICTED: 12.16389262614909, ACTUAL: 8.0
PREDICTED: 8.526803703256476, ACTUAL: 8.0
PREDICTED: 8.559674931375703, ACTUAL: 8.0
PREDICTED: 8.460642924616883, ACTUAL: 8.0
PREDICTED: 7.585387901263584, ACTUAL: 8.0
PREDICTED: 9.3314690179697, ACTUAL: 8.0
PREDICTED: 8.555235020409398, ACTUAL: 8.0
PREDICTED: 8.774495471679792, ACTUAL: 8.0
PREDICTED: 7.715036959098686, ACTUAL: 8.0
PREDICTED: 5.563977848351476, ACTUAL: 8.0
PREDICTED: 9.729807350885213, ACTUAL: 8.0
PREDICTED: 8.309245199310697, ACTUAL: 8.0
PREDICTED: 7.7741109927723535, ACTUAL: 8.0
PREDICTED: 9.726427624834926, ACTUAL: 8.0
PREDICTED: 9.67038510552552, ACTUAL: 8.0
PREDICTED: 7.970165488276525, ACTUAL: 8.0
PREDICTED: 8.33465350317228, ACTUAL: 8.0
PREDICTED: 6.77137914333389, ACTUAL: 8.0
PREDICTED: 6.137360563789681, ACTUAL: 8.0
PREDICTED: 5.598203218181904, ACTUAL: 8.0
PREDICTED: 9.077935825877036, ACTUAL: 8.0
PREDICTED: 8.273059738758931, ACTUAL: 8.0
PREDICTED: 10.000139142364437, ACTUAL: 8.0
PREDICTED: 10.369596412617632, ACTUAL: 8.0
PREDICTED: 9.777755721897861, ACTUAL: 8.0
PREDICTED: 6.965367097101184, ACTUAL: 8.0
PREDICTED: 7.583775635214225, ACTUAL: 8.0
PREDICTED: 8.88057213132915, ACTUAL: 8.0
PREDICTED: 7.8450959169554295, ACTUAL: 8.0
PREDICTED: 8.081711163209148, ACTUAL: 8.0
PREDICTED: 6.910150672732221, ACTUAL: 8.0
PREDICTED: 8.851093873512077, ACTUAL: 8.0
PREDICTED: 10.696610084906084, ACTUAL: 8.0
PREDICTED: 9.99690383630439, ACTUAL: 8.0
PREDICTED: 9.955685394227638, ACTUAL: 8.0
PREDICTED: 9.234251005995551, ACTUAL: 8.0
PREDICTED: 8.45568749998999, ACTUAL: 8.0
PREDICTED: 7.864813222491966, ACTUAL: 8.0
PREDICTED: 10.364310833096154, ACTUAL: 8.0
PREDICTED: 6.329351882626647, ACTUAL: 8.0
PREDICTED: 11.297786764080758, ACTUAL: 8.0
PREDICTED: 9.404620963881374, ACTUAL: 8.0
PREDICTED: 7.827888633695236, ACTUAL: 8.0
PREDICTED: 7.544318070836267, ACTUAL: 8.0
PREDICTED: 9.587621840798228, ACTUAL: 8.0
PREDICTED: 7.708663779888639, ACTUAL: 8.0
PREDICTED: 7.4374804163829875, ACTUAL: 8.0
PREDICTED: 9.4894506959305, ACTUAL: 8.0
PREDICTED: 7.924147445682292, ACTUAL: 8.0
PREDICTED: 5.857111175126289, ACTUAL: 8.0
PREDICTED: 9.328801014052999, ACTUAL: 8.0
PREDICTED: 8.920599922710949, ACTUAL: 8.0
PREDICTED: 8.653177852233364, ACTUAL: 8.0
PREDICTED: 8.811757101082504, ACTUAL: 8.0
PREDICTED: 8.10071316366442, ACTUAL: 8.0
PREDICTED: 7.964519903827499, ACTUAL: 8.0
PREDICTED: 9.696232457580088, ACTUAL: 8.0
PREDICTED: 9.797993414077364, ACTUAL: 8.0
PREDICTED: 10.665477516876757, ACTUAL: 8.0
PREDICTED: 10.36041032705958, ACTUAL: 8.0
PREDICTED: 7.57033590971278, ACTUAL: 8.0
PREDICTED: 8.243948961325032, ACTUAL: 8.0
PREDICTED: 10.649716235364226, ACTUAL: 8.0
PREDICTED: 8.789779717302164, ACTUAL: 8.0
PREDICTED: 8.513756775144547, ACTUAL: 8.0
PREDICTED: 8.709207016990241, ACTUAL: 8.0
PREDICTED: 11.485466807161828, ACTUAL: 8.0
PREDICTED: 9.41976265539702, ACTUAL: 8.0
PREDICTED: 6.288900939398544, ACTUAL: 8.0
PREDICTED: 6.452603434234144, ACTUAL: 8.0
PREDICTED: 9.324187182569352, ACTUAL: 8.0
PREDICTED: 8.842266537307166, ACTUAL: 8.0
PREDICTED: 6.963503143967176, ACTUAL: 7.0
PREDICTED: 8.929562107034652, ACTUAL: 7.0
PREDICTED: 8.161584471814718, ACTUAL: 7.0
PREDICTED: 7.8331708450328215, ACTUAL: 7.0
PREDICTED: 8.854231626962536, ACTUAL: 7.0
PREDICTED: 9.62902009001218, ACTUAL: 7.0
PREDICTED: 8.809942190581408, ACTUAL: 7.0
PREDICTED: 8.595508394518369, ACTUAL: 7.0
PREDICTED: 7.5845533868673565, ACTUAL: 7.0
PREDICTED: 5.925186523453641, ACTUAL: 7.0
PREDICTED: 9.644912678702784, ACTUAL: 7.0
PREDICTED: 8.149584115157156, ACTUAL: 7.0
PREDICTED: 8.055006368400782, ACTUAL: 7.0
PREDICTED: 7.290404763537588, ACTUAL: 7.0
PREDICTED: 9.44636635761531, ACTUAL: 7.0
PREDICTED: 8.006020689511818, ACTUAL: 7.0
PREDICTED: 8.41177605842449, ACTUAL: 7.0
PREDICTED: 10.91723016323104, ACTUAL: 7.0
PREDICTED: 8.350363364499255, ACTUAL: 7.0
PREDICTED: 6.386629095851037, ACTUAL: 7.0
PREDICTED: 7.462748145223818, ACTUAL: 7.0
PREDICTED: 7.284266062656892, ACTUAL: 7.0
PREDICTED: 7.729402781053885, ACTUAL: 7.0
PREDICTED: 5.90610083789565, ACTUAL: 7.0
PREDICTED: 6.992818301954928, ACTUAL: 7.0
PREDICTED: 7.524322473404293, ACTUAL: 7.0
PREDICTED: 9.421096302006626, ACTUAL: 7.0
PREDICTED: 5.593290006783693, ACTUAL: 7.0
PREDICTED: 8.908960800973105, ACTUAL: 7.0
PREDICTED: 8.03646884912402, ACTUAL: 7.0
PREDICTED: 5.374222824530228, ACTUAL: 7.0
PREDICTED: 5.518529021945387, ACTUAL: 7.0
PREDICTED: 6.726773291419052, ACTUAL: 7.0
PREDICTED: 9.393980211065514, ACTUAL: 7.0
PREDICTED: 8.22883931758059, ACTUAL: 7.0
PREDICTED: 5.7353297142135045, ACTUAL: 7.0
PREDICTED: 8.454502810765412, ACTUAL: 7.0
PREDICTED: 7.79973268782191, ACTUAL: 7.0
PREDICTED: 5.874711076245678, ACTUAL: 7.0
PREDICTED: 8.606875499132123, ACTUAL: 7.0
PREDICTED: 8.573929349956392, ACTUAL: 7.0
PREDICTED: 7.457018557428009, ACTUAL: 7.0
PREDICTED: 6.280057122765419, ACTUAL: 7.0
PREDICTED: 5.819235376285023, ACTUAL: 7.0
PREDICTED: 7.733909457104842, ACTUAL: 7.0
PREDICTED: 6.350110563146556, ACTUAL: 7.0
PREDICTED: 8.149577653439522, ACTUAL: 7.0
PREDICTED: 9.348377604611649, ACTUAL: 7.0
PREDICTED: 6.763344486958185, ACTUAL: 7.0
PREDICTED: 9.256337996156265, ACTUAL: 7.0
PREDICTED: 8.666403745315701, ACTUAL: 7.0
PREDICTED: 7.807918727437521, ACTUAL: 7.0
PREDICTED: 7.997743272513921, ACTUAL: 7.0
PREDICTED: 9.526187021174774, ACTUAL: 7.0
PREDICTED: 7.917267981303058, ACTUAL: 7.0
PREDICTED: 7.76070903542244, ACTUAL: 7.0
PREDICTED: 7.800992736592072, ACTUAL: 7.0
PREDICTED: 6.8963171824873655, ACTUAL: 7.0
PREDICTED: 5.6312376896699154, ACTUAL: 7.0
PREDICTED: 7.607448824845885, ACTUAL: 7.0
PREDICTED: 5.872762735291216, ACTUAL: 7.0
PREDICTED: 6.8225846650908775, ACTUAL: 7.0
PREDICTED: 6.838185608564678, ACTUAL: 7.0
PREDICTED: 5.684333003759214, ACTUAL: 7.0
PREDICTED: 7.308907323813015, ACTUAL: 7.0
PREDICTED: 7.572079063203918, ACTUAL: 7.0
PREDICTED: 6.28347068396436, ACTUAL: 7.0
PREDICTED: 11.781184496765997, ACTUAL: 7.0
PREDICTED: 6.656547027368264, ACTUAL: 7.0
PREDICTED: 7.384465211136886, ACTUAL: 7.0
PREDICTED: 5.87580677348705, ACTUAL: 7.0
PREDICTED: 5.103009316647171, ACTUAL: 6.0
PREDICTED: 7.406978305969987, ACTUAL: 6.0
PREDICTED: 10.379357612476117, ACTUAL: 6.0
PREDICTED: 6.689340203318751, ACTUAL: 6.0
PREDICTED: 4.438080053383523, ACTUAL: 6.0
PREDICTED: 12.57672216543863, ACTUAL: 6.0
PREDICTED: 6.984027020344657, ACTUAL: 6.0
PREDICTED: 5.817307718632333, ACTUAL: 6.0
PREDICTED: 6.507913498652045, ACTUAL: 6.0
PREDICTED: 5.942868247512374, ACTUAL: 6.0
PREDICTED: 5.892469378698285, ACTUAL: 6.0
PREDICTED: 9.142578929800273, ACTUAL: 6.0
PREDICTED: 4.636248204079456, ACTUAL: 6.0
PREDICTED: 5.806149736334073, ACTUAL: 6.0
PREDICTED: 6.566894145537129, ACTUAL: 6.0
PREDICTED: 7.881229832661857, ACTUAL: 6.0
PREDICTED: 7.269095146241208, ACTUAL: 6.0
PREDICTED: 6.330140494473567, ACTUAL: 6.0
PREDICTED: 7.028967669073554, ACTUAL: 6.0
PREDICTED: 5.487228310946625, ACTUAL: 6.0
PREDICTED: 6.487830422488873, ACTUAL: 6.0
PREDICTED: 4.333925055131122, ACTUAL: 6.0
PREDICTED: 6.255678957783214, ACTUAL: 6.0
PREDICTED: 6.234961874384834, ACTUAL: 6.0
PREDICTED: 5.461888172524467, ACTUAL: 6.0
PREDICTED: 6.879346274031504, ACTUAL: 6.0
PREDICTED: 7.52358386566768, ACTUAL: 6.0
PREDICTED: 6.139022222380924, ACTUAL: 6.0
PREDICTED: 8.765518227344616, ACTUAL: 6.0
PREDICTED: 6.240008389217797, ACTUAL: 6.0
PREDICTED: 6.495152528313258, ACTUAL: 6.0
PREDICTED: 6.566750683530164, ACTUAL: 6.0
PREDICTED: 7.781798045551616, ACTUAL: 6.0
PREDICTED: 7.599678550010641, ACTUAL: 6.0
PREDICTED: 6.278114779146955, ACTUAL: 6.0
PREDICTED: 10.059040747951121, ACTUAL: 6.0
PREDICTED: 7.0232306736706605, ACTUAL: 6.0
PREDICTED: 7.069625062157577, ACTUAL: 6.0
PREDICTED: 6.241791908237714, ACTUAL: 6.0
PREDICTED: 4.849739611180908, ACTUAL: 6.0
PREDICTED: 7.923678472951755, ACTUAL: 6.0
PREDICTED: 5.501891173182807, ACTUAL: 6.0
PREDICTED: 8.257843620958427, ACTUAL: 6.0
PREDICTED: 5.551775601651027, ACTUAL: 6.0
PREDICTED: 5.953314932920844, ACTUAL: 6.0
PREDICTED: 5.904376477096759, ACTUAL: 6.0
PREDICTED: 4.307203382077438, ACTUAL: 5.0
PREDICTED: 5.222449021842648, ACTUAL: 5.0
PREDICTED: 5.8909829177890325, ACTUAL: 5.0
PREDICTED: 7.474386756154496, ACTUAL: 5.0
PREDICTED: 4.218873650159402, ACTUAL: 5.0
PREDICTED: 4.18012362715074, ACTUAL: 5.0
PREDICTED: 5.2866859426989254, ACTUAL: 5.0
PREDICTED: 5.49499223833817, ACTUAL: 5.0
PREDICTED: 5.535372388378505, ACTUAL: 5.0
PREDICTED: 5.5065307895782425, ACTUAL: 5.0
PREDICTED: 5.569510121956706, ACTUAL: 5.0
PREDICTED: 4.54143635050043, ACTUAL: 5.0
PREDICTED: 6.567015789163935, ACTUAL: 5.0
PREDICTED: 5.337340736480027, ACTUAL: 5.0
PREDICTED: 5.4924944737602335, ACTUAL: 5.0
PREDICTED: 4.6830640574856535, ACTUAL: 5.0
PREDICTED: 4.45301628257926, ACTUAL: 5.0
PREDICTED: 5.268480380009887, ACTUAL: 5.0
PREDICTED: 3.9533751735198965, ACTUAL: 5.0
PREDICTED: 4.755239007002919, ACTUAL: 5.0
PREDICTED: 3.9926830527090673, ACTUAL: 5.0
PREDICTED: 3.95823661555232, ACTUAL: 4.0
